PREDICATE,SUBJECT_NAME,OBJECT_NAME,cause_category,factuality_score,Factuality_Score,Cancer_Type
PREDISPOSES,inner centromere protein|INCENP,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,MIRN132 gene|MIR132,Noninfiltrating Intraductal Carcinoma,Genetic Factors,0.0,0.0109890109890109,Female Breast Cancer
AFFECTS,Tumorigenesis,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Xenograft procedure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Ginkgo biloba extract,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,CCNB1 gene|CCNB1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,chemokine receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Therapeutic procedure,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Germ-Line Mutation,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Vimentin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,MTR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Carotenoids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Adverse reactions,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Oxidoreductase,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Baclofen,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Diphosphonates,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Epidermal Growth Factor Receptor|EGFR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Folate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,ORALIT,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Sex Hormone-Binding Globulin,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Testosterone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,c-myc Genes|MYC,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Carotenoids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,alpha-carotene,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,"9,10-Dimethyl-1,2-benzanthracene",Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Treatment Protocols,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,DHX9,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Cigarette Smoking,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,stromelysin 3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Worried,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,BARD1 gene|BARD1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Raloxifene Hydrochloride,Breast cancer invasive NOS,Other,0.0,0.0099900099900099,Female Breast Cancer
AFFECTS,ERBB3 gene|ERBB3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Somatic mutation,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,ANO1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Diet,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Operative Surgical Procedures,Breast cancer invasive NOS,Other,0.0,0.0099900099900099,Female Breast Cancer
AFFECTS,Pharmaceutical Preparations,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Klinefelter's Syndrome,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,"Translation, Genetic",Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,alpha Tocopherol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Estrogens,Breast Carcinoma,Hormonal Factors,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Carrier status,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Doxorubicin,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Insulin-Like Growth Factor Binding Protein 3,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.0109890109890109,Female Breast Cancer
PREDISPOSES,distilled alcoholic beverage,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Flap Endonuclease-1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,"Contraceptives, Oral",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Whole milk,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,PARITY,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Lymph Node Involvement,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Body Weight Changes,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,osteopontin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Cholesterol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Progestins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Interleukin-4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Cessation of life,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,"Ether, Ethyl",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,humoral defense mechanism (sensu Vertebrata),Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,TP53 gene|TP53,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,gonadotropin inhibitor,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Adverse effects,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Androgens,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,BRCA2 gene|BRCA2,Familial cancer of breast,Genetic Factors,0.0,0.0039960039960039,Female Breast Cancer
PREDISPOSES,High fat diet NOS,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Polychlorinated Biphenyls,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,protein kinase C eta,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Steroid hormone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Conflict (Psychology),Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,CYR61,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,anastrozole,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Dietary Modification,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Childbirth,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Prostate-Specific Antigen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Previous pregnancies 2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Infertility,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Proanthocyanidins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Chemotherapy-Oncologic Procedure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Systemic Therapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Folate,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Atypical lobular hyperplasia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,BCHE|SNORA73A|ENOPH1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Tumor Angiogenesis,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Malignant Neoplasms,"Carcinoma, Ductal, Breast",Other,0.0,0.0029970029970029,Female Breast Cancer
AFFECTS,Cyclooxygenase 2 Inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Melatonin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Progesterone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Diet,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Tumor Markers,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,inhibitors,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Estrogen Antagonists,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Norplant,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Chemicals,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Cholecalciferol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Menopausal symptom,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Matrix Metalloproteinases,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,E-Cadherin,Breast cancer invasive NOS,Other,0.0,0.0099900099900099,Female Breast Cancer
CAUSES,"Herpesvirus 4, Human",Malignant neoplasm of breast,Herpetic Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Gene-Environment Interaction,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Galectin 3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Vitamin D,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Aromatase Inhibitors,Malignant neoplasm of breast,Treatments,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Hyperinsulinism,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Estradiol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,DNA Adducts,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Ethylnitrosourea,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Beverages,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,BRCA1 gene|BRCA1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Axillary Lymph Node Dissection,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,BRCA1 Mutation,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Meat intake,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Free estradiol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Operative Surgical Procedures,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,"Mammary Tumor Virus, Mouse",Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,BRCA1 gene|BRCA1,Sporadic Breast Carcinoma,Genetic Factors,0.0,0.0,Female Breast Cancer
CAUSES,Cytomegalovirus,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Linoleic Acid,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,DNA,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,KAT6A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Vegetables,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Fibroblast Growth Factor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Breast Diseases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Vitamin A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,"Carcinogens, Environmental",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Genistein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Methylnitrosourea,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Tamoxifen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Smoker,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Deficiency of testosterone biosynthesis,Carcinoma of Male Breast,Other,0.0,0.0049950049950049,Male Breast Cancer
CAUSES,SV40 T Proteins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Hydroxyestrones,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Food,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Dietary Fiber,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Diet,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Carcinogens,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,Androgens,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Pesticides,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Mastectomy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,dehydroepiandrosterone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Paclitaxel,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Oils,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Estrogen excess,Carcinoma of Male Breast,Other,0.0,0.0049950049950049,Male Breast Cancer
AFFECTS,"9,10-Dimethyl-1,2-benzanthracene",Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,Dactinomycin,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,Aromatase Inhibitors,Breast cancer metastatic,Treatments,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Early Diagnosis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,"Polycyclic Hydrocarbons, Aromatic",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Medroxyprogesterone 17-Acetate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Vitamin C intake,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Combined Oral Contraceptives,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Proto-Oncogenes,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,TFF1 gene|TFF1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Radiation therapy,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Breast cancer recurrent,Malignant neoplasm of breast,Other,0.0174,0.3386613386613387,Female Breast Cancer
CAUSES,Serum,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,v-Ha-ras Oncogenes,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Dietary Fats,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,"Genes, Dominant",Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Dysplasia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Growth Factor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Dehydroepiandrosterone Sulfate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Tetradecanoylphorbol Acetate,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Nuclear Proteins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,PREDICTED,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,methylurea,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Birth,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Breast Fibrocystic Disease,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Disease,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,ras Oncogene,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,Estrogen Antagonists,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Fibronectins,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Egg Food Product,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Melatonin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Tenascin,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Cholestyramine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Agent,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Progestins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Ovulatory,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,4'-deoxydoxorubicin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Imidazole,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
