PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
CAUSES,Cytomegalovirus,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Virus,Cytomegalovirus Malignant neoplasm of breast
AFFECTS,Linoleic Acid,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Chemical,Linoleic Acid Breast cancer metastatic
CAUSES,DNA,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",DNA Malignant neoplasm of breast
AFFECTS,Fibroblast Growth Factor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance,Fibroblast Growth Factor Malignant neoplasm of breast
PREDISPOSES,Breast Diseases,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Disease or Syndrome,Breast Diseases Malignant neoplasm of breast
PREDISPOSES,Vitamin A,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Food,Vitamin A Malignant neoplasm of breast
PREDISPOSES,"Carcinogens, Environmental",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hazardous or Poisonous Substance,"Carcinogens, Environmental Malignant neoplasm of breast"
PREDISPOSES,Tamoxifen,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Pharmacologic Substance,Tamoxifen Malignant neoplasm of breast
AFFECTS,Deficiency of testosterone biosynthesis,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,Hormone,Deficiency of testosterone biosynthesis Carcinoma of Male Breast
CAUSES,SV40 T Proteins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",SV40 T Proteins Malignant neoplasm of breast
PREDISPOSES,Food,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Food,Food Malignant neoplasm of breast
CAUSES,Carcinogens,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Hazardous or Poisonous Substance,Carcinogens Breast Carcinoma
AFFECTS,Estrogen excess,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,Hormone,Estrogen excess Carcinoma of Male Breast
AUGMENTS,Aromatase Inhibitors,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Hormone,Aromatase Inhibitors Breast cancer metastatic
CAUSES,"Polycyclic Hydrocarbons, Aromatic",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","Polycyclic Hydrocarbons, Aromatic Malignant neoplasm of breast"
AFFECTS,Medroxyprogesterone 17-Acetate,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,Medroxyprogesterone 17-Acetate Malignant neoplasm of breast
PREDISPOSES,Vitamin C intake,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Food,Vitamin C intake Malignant neoplasm of breast
PREDISPOSES,Proto-Oncogenes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Proto-Oncogenes Malignant neoplasm of breast
PREDISPOSES,TFF1 gene|TFF1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,TFF1 gene|TFF1 Malignant neoplasm of breast
AFFECTS,Radiation therapy,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Radiation therapy Breast Carcinoma
AFFECTS,Breast cancer recurrent,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Breast cancer recurrent Malignant neoplasm of breast
CAUSES,Serum,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Body Substance,Serum Malignant neoplasm of breast
CAUSES,v-Ha-ras Oncogenes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,v-Ha-ras Oncogenes Malignant neoplasm of breast
CAUSES,"Genes, Dominant",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,"Genes, Dominant Malignant neoplasm of breast"
AFFECTS,Growth Factor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance,Growth Factor Malignant neoplasm of breast
PREDISPOSES,Nuclear Proteins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Nuclear Proteins Malignant neoplasm of breast
PREDISPOSES,Breast Fibrocystic Disease,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Disease or Syndrome,Breast Fibrocystic Disease Malignant neoplasm of breast
PREDISPOSES,Disease,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Disease or Syndrome,Disease Malignant neoplasm of breast
DISRUPTS,ras Oncogene,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,ras Oncogene Breast Carcinoma
DISRUPTS,Estrogen Antagonists,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,Estrogen Antagonists Malignant neoplasm of breast
PREDISPOSES,Egg Food Product,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Food,Egg Food Product Malignant neoplasm of breast
AFFECTS,Agent,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical Viewed Functionally,Agent Malignant neoplasm of breast
CAUSES,Genes,Familial cancer of breast,0.0039960039960039,Female Breast Cancer,Gene or Genome,Genes Familial cancer of breast
CAUSES,c-myc Genes|MYC,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,c-myc Genes|MYC Malignant neoplasm of breast
PREDISPOSES,Cancer-Predisposing Gene,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Cancer-Predisposing Gene Malignant neoplasm of breast
CAUSES,Thyroid Hormones,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,Thyroid Hormones Malignant neoplasm of breast
AFFECTS,Fusion procedure,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,"Element, Ion, or Isotope",Fusion procedure Noninfiltrating Intraductal Carcinoma
AUGMENTS,Genes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Genes Malignant neoplasm of breast
AFFECTS,Hormone replacement therapy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,Hormone replacement therapy Malignant neoplasm of breast
AFFECTS,Cytotoxic Chemotherapy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hazardous or Poisonous Substance,Cytotoxic Chemotherapy Malignant neoplasm of breast
AFFECTS,Gene Amplification,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Gene Amplification Malignant neoplasm of breast
AFFECTS,Radiation,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Radiation Malignant neoplasm of breast
PREDISPOSES,Breast Diseases,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Disease or Syndrome,Breast Diseases Breast cancer invasive NOS
AUGMENTS,Gonadotropin-Releasing Hormone Analog,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Hormone,Gonadotropin-Releasing Hormone Analog Breast Carcinoma
CAUSES,"Genes, Suppressor",Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,"Genes, Suppressor Breast Carcinoma"
CAUSES,Fatty Acids,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Chemical,Fatty Acids Breast Carcinoma
AFFECTS,Cholera Toxin,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Chemical,Cholera Toxin Breast Carcinoma
CAUSES,Propionate,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Propionate Breast Carcinoma
CAUSES,Contraceptive Agents,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical Viewed Functionally,Contraceptive Agents Malignant neoplasm of breast
AFFECTS,alpha-latrotoxin receptor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical,alpha-latrotoxin receptor Malignant neoplasm of breast
COMPLICATES,Acute leukemia,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Acute leukemia Breast cancer metastatic
AFFECTS,leukemia,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,leukemia Malignant neoplasm of breast
CAUSES,DNA,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",DNA Breast Carcinoma
PREDISPOSES,Transforming Growth Factor beta,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Biologically Active Substance,Transforming Growth Factor beta Breast cancer metastatic
AFFECTS,"Receptors, Progesterone",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,"Receptors, Progesterone Malignant neoplasm of breast"
DISRUPTS,soy protein isolate,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",soy protein isolate Malignant neoplasm of breast
AFFECTS,Peptide Nucleic Acids,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,Peptide Nucleic Acids Breast Carcinoma
CAUSES,BRCA1 gene|BRCA1,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,Gene or Genome,BRCA1 gene|BRCA1 Carcinoma of Male Breast
AFFECTS,Combination Chemotherapy,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Combination Chemotherapy Breast Carcinoma
AFFECTS,Digitoxin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical,Digitoxin Malignant neoplasm of breast
DISRUPTS,Tamoxifen,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Pharmacologic Substance,Tamoxifen Malignant neoplasm of breast
AFFECTS,Infection,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Infection Malignant neoplasm of breast
AFFECTS,"TGFB1 protein, human|TGFB1",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","TGFB1 protein, human|TGFB1 Malignant neoplasm of breast"
PREDISPOSES,Cancer-Predisposing Gene,Familial cancer of breast,0.0039960039960039,Female Breast Cancer,Gene or Genome,Cancer-Predisposing Gene Familial cancer of breast
AUGMENTS,Selective Estrogen Receptor Modulators,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Selective Estrogen Receptor Modulators Malignant neoplasm of breast
AFFECTS,Cell Communication,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cell Communication Malignant neoplasm of breast
CAUSES,Familial cancer of breast,Sporadic Breast Carcinoma,0.0,Female Breast Cancer,Neoplastic Process,Familial cancer of breast Sporadic Breast Carcinoma
PREDISPOSES,C-Peptide,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",C-Peptide Malignant neoplasm of breast
AFFECTS,Breast Carcinoma,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Breast Carcinoma Malignant neoplasm of breast
PREDISPOSES,Tamoxifen,Contralateral breast cancer,0.0019980019980019,Female Breast Cancer,Pharmacologic Substance,Tamoxifen Contralateral breast cancer
AFFECTS,Retinoblastoma Genes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Retinoblastoma Genes Malignant neoplasm of breast
CAUSES,Lymphocyte Specific Protein Tyrosine Kinase p56(lck)|LCK,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Lymphocyte Specific Protein Tyrosine Kinase p56(lck)|LCK Malignant neoplasm of breast
AFFECTS,CYP17A1 gene|CYP17A1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,CYP17A1 gene|CYP17A1 Malignant neoplasm of breast
CAUSES,Viral Oncogene,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Viral Oncogene Malignant neoplasm of breast
AFFECTS,Lymphocyte Specific Protein Tyrosine Kinase p56(lck)|LCK,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Lymphocyte Specific Protein Tyrosine Kinase p56(lck)|LCK Malignant neoplasm of breast
CAUSES,Hereditary Malignant Neoplasm,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Hereditary Malignant Neoplasm Malignant neoplasm of breast
CAUSES,Testosterone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,Testosterone Malignant neoplasm of breast
CAUSES,Carcinogens,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hazardous or Poisonous Substance,Carcinogens Malignant neoplasm of breast
DISRUPTS,vitamin analog,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Food,vitamin analog Breast Carcinoma
DISRUPTS,Tumor Suppressor Genes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Tumor Suppressor Genes Malignant neoplasm of breast
PREDISPOSES,Hereditary Diseases,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Disease or Syndrome,Hereditary Diseases Malignant neoplasm of breast
AFFECTS,Prostaglandins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Eicosanoid,Prostaglandins Malignant neoplasm of breast
PREDISPOSES,stearic acid,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical,stearic acid Malignant neoplasm of breast
AFFECTS,steroid hormone receptor,Sporadic Breast Carcinoma,0.0,Female Breast Cancer,Hormone,steroid hormone receptor Sporadic Breast Carcinoma
AUGMENTS,CUL4A gene|CUL4A,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,CUL4A gene|CUL4A Breast Carcinoma
AFFECTS,Mutation,Sporadic Breast Carcinoma,0.0,Female Breast Cancer,"Element, Ion, or Isotope",Mutation Sporadic Breast Carcinoma
CAUSES,Estrogen Receptors,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Estrogen Receptors Malignant neoplasm of breast
CAUSES,Agent,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical Viewed Functionally,Agent Malignant neoplasm of breast
PREDISPOSES,NCOA3 gene|NCOA3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,NCOA3 gene|NCOA3 Malignant neoplasm of breast
AFFECTS,MYC gene|MYC,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,MYC gene|MYC Malignant neoplasm of breast
AFFECTS,Ovarian Carcinoma,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Ovarian Carcinoma Malignant neoplasm of breast
AFFECTS,ATM gene|ATM,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,ATM gene|ATM Malignant neoplasm of breast
DISRUPTS,Antigens,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Immunologic Factor,Antigens Malignant neoplasm of breast
PREDISPOSES,"TACSTD1 protein, human|EPCAM",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","TACSTD1 protein, human|EPCAM Malignant neoplasm of breast"
PREDISPOSES,"Hydrocarbons, Chlorinated",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","Hydrocarbons, Chlorinated Malignant neoplasm of breast"
CAUSES,"Mammary Tumor Virus, Mouse",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,"Mammary Tumor Virus, Mouse Malignant neoplasm of breast"
AFFECTS,Signal Transduction Pathways,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Signal Transduction Pathways Malignant neoplasm of breast
PREDISPOSES,AFP gene|AFP,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,AFP gene|AFP Malignant neoplasm of breast
CAUSES,Growth Factor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance,Growth Factor Malignant neoplasm of breast
AFFECTS,FHIT gene|FHIT,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,FHIT gene|FHIT Malignant neoplasm of breast
PREDISPOSES,Merozoite Surface Protein 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Merozoite Surface Protein 1 Malignant neoplasm of breast
PREDISPOSES,Micronutrients,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Food,Micronutrients Malignant neoplasm of breast
PREDISPOSES,Hexachlorobenzene,Female Breast Carcinoma,0.0049950049950049,Female Breast Cancer,Hazardous or Poisonous Substance,Hexachlorobenzene Female Breast Carcinoma
CAUSES,Growth Factor,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Biologically Active Substance,Growth Factor Breast Carcinoma
PREDISPOSES,17-Ketosteroids,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Steroid,17-Ketosteroids Malignant neoplasm of breast
AUGMENTS,"PTPN6 protein, human|PTPN6",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","PTPN6 protein, human|PTPN6 Malignant neoplasm of breast"
PREDISPOSES,Epidermal Growth Factor|EGF,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance,Epidermal Growth Factor|EGF Malignant neoplasm of breast
PREDISPOSES,GSTT1 gene|GSTT1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,GSTT1 gene|GSTT1 Malignant neoplasm of breast
PREDISPOSES,impression,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",impression Malignant neoplasm of breast
CAUSES,Transforming Growth Factor beta,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance,Transforming Growth Factor beta Malignant neoplasm of breast
CAUSES,hydroxytamoxifen,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Pharmacologic Substance,hydroxytamoxifen Malignant neoplasm of breast
PREDISPOSES,Estrogens,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,Hormone,Estrogens Carcinoma of Male Breast
AFFECTS,"Fatty Acids, Essential",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical,"Fatty Acids, Essential Malignant neoplasm of breast"
DISRUPTS,Somatotropin-Releasing Hormone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,Somatotropin-Releasing Hormone Malignant neoplasm of breast
