PREDICATE,SUBJECT_NAME,OBJECT_NAME,cause_category,factuality_score,Factuality_Score
PREDISPOSES,Body Weight Changes,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,osteopontin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Cholesterol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Progestins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Interleukin-4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cessation of life,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,"Ether, Ethyl",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,humoral defense mechanism (sensu Vertebrata),Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,TP53 gene|TP53,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
CAUSES,gonadotropin inhibitor,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,Adverse effects,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Androgens,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,BRCA2 gene|BRCA2,Familial cancer of breast,Genetic Factors,0.0,0.003996003996003996
PREDISPOSES,High fat diet NOS,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
AFFECTS,Polychlorinated Biphenyls,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,protein kinase C eta,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Steroid hormone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Conflict (Psychology),Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,CYR61,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,anastrozole,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Dietary Modification,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
AFFECTS,Childbirth,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Prostate-Specific Antigen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Previous pregnancies 2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Infertility,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Proanthocyanidins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Chemotherapy-Oncologic Procedure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Systemic Therapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Folate,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,Atypical lobular hyperplasia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,BCHE|SNORA73A|ENOPH1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Tumor Angiogenesis,Breast Carcinoma,Genetic Factors,0.0,0.027972027972027972
AFFECTS,Malignant Neoplasms,"Carcinoma, Ductal, Breast",Other,0.0,0.002997002997002997
AFFECTS,Cyclooxygenase 2 Inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Melatonin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Progesterone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Diet,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
PREDISPOSES,Tumor Markers,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,inhibitors,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,Estrogen Antagonists,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Norplant,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Chemicals,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cholecalciferol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Menopausal symptom,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Matrix Metalloproteinases,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,E-Cadherin,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
CAUSES,"Herpesvirus 4, Human",Malignant neoplasm of breast,Herpetic Genetic Factors,0.0,0.3386613386613387
AFFECTS,Gene-Environment Interaction,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,Galectin 3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Vitamin D,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Aromatase Inhibitors,Malignant neoplasm of breast,Treatments,0.0,0.3386613386613387
PREDISPOSES,Hyperinsulinism,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Estradiol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,DNA Adducts,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Ethylnitrosourea,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Beverages,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387
AFFECTS,BRCA1 gene|BRCA1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Axillary Lymph Node Dissection,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,BRCA1 Mutation,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Meat intake,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Free estradiol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Operative Surgical Procedures,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,"Mammary Tumor Virus, Mouse",Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,BRCA1 gene|BRCA1,Sporadic Breast Carcinoma,Genetic Factors,0.0,0.0
CAUSES,Cytomegalovirus,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Linoleic Acid,Breast cancer metastatic,Other,0.0,0.027972027972027972
CAUSES,DNA,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,KAT6A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Vegetables,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Fibroblast Growth Factor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Breast Diseases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Vitamin A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,"Carcinogens, Environmental",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Genistein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Methylnitrosourea,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,Tamoxifen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Smoker,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Deficiency of testosterone biosynthesis,Carcinoma of Male Breast,Other,0.0,0.004995004995004995
CAUSES,SV40 T Proteins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Hydroxyestrones,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Food,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Dietary Fiber,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
CAUSES,Diet,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
CAUSES,Carcinogens,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Androgens,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Pesticides,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Mastectomy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,dehydroepiandrosterone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Paclitaxel,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Oils,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Estrogen excess,Carcinoma of Male Breast,Other,0.0,0.004995004995004995
AFFECTS,"9,10-Dimethyl-1,2-benzanthracene",Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Dactinomycin,Breast Carcinoma,Other,0.0,0.027972027972027972
AUGMENTS,Aromatase Inhibitors,Breast cancer metastatic,Treatments,0.0,0.027972027972027972
AFFECTS,Early Diagnosis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,"Polycyclic Hydrocarbons, Aromatic",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Medroxyprogesterone 17-Acetate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Vitamin C intake,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Combined Oral Contraceptives,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Proto-Oncogenes,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,TFF1 gene|TFF1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Radiation therapy,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,Breast cancer recurrent,Malignant neoplasm of breast,Other,0.0174,0.3386613386613387
CAUSES,Serum,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,v-Ha-ras Oncogenes,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Dietary Fats,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
CAUSES,"Genes, Dominant",Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Dysplasia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Growth Factor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Dehydroepiandrosterone Sulfate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Tetradecanoylphorbol Acetate,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,Nuclear Proteins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,PREDICTED,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,methylurea,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,Birth,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Breast Fibrocystic Disease,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Disease,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,ras Oncogene,Breast Carcinoma,Genetic Factors,0.0,0.027972027972027972
DISRUPTS,Estrogen Antagonists,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Fibronectins,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,Egg Food Product,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Melatonin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Tenascin,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,Cholestyramine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Agent,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387
DISRUPTS,Progestins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Ovulatory,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,4'-deoxydoxorubicin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Imidazole,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,paracrine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,"Fats, Unsaturated",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Somatomedins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Early menarche,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Triceps skin fold thickness,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Neoplasm,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Genes,Familial cancer of breast,Genetic Factors,0.0,0.003996003996003996
CAUSES,c-myc Genes|MYC,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Cancer-Predisposing Gene,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Pregnancy,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Thyroid Hormones,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,CATHEPSIN D|CTSD,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Fusion procedure,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
PREDISPOSES,"Contraceptives, Oral",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Genes,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,PNMA3,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,Hormone replacement therapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,body mass,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cytotoxic Chemotherapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Gene Amplification,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Radiation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Histopathology,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Fluoroscopy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Breast Diseases,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
PREDISPOSES,Cystic Fibrosis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Gonadotropin-Releasing Hormone Analog,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,"Genes, Suppressor",Breast Carcinoma,Genetic Factors,0.0,0.027972027972027972
AFFECTS,Therapeutic procedure,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Fatty Acids,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,Alkaline Phosphatase,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,Cholera Toxin,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Propionate,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Contraceptive Agents,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387
AFFECTS,alpha-latrotoxin receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
COMPLICATES,Acute leukemia,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Methoxamine,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
CAUSES,diphenyl,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,leukemia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Relaxin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,DNA,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,Transforming Growth Factor beta,Breast cancer metastatic,Other,0.0,0.027972027972027972
DISRUPTS,Fucose,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,"Receptors, Progesterone",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Glycol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,soy protein isolate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Peptide Nucleic Acids,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,"Chemotherapy, Adjuvant","Carcinoma, Ductal, Breast",Other,0.0,0.002997002997002997
AFFECTS,adjuvant therapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,estrophilin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,BRCA1 gene|BRCA1,Carcinoma of Male Breast,Genetic Factors,0.0,0.004995004995004995
AFFECTS,Combination Chemotherapy,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,"Breast Fibrocystic Change, Proliferative Type",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,G-Actin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Theophylline,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Androgens,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cisplatin,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Digitoxin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Cyclin D1|LMOD1|BBS9,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Tamoxifen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Aggressive behavior,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
AFFECTS,Infection,Malignant neoplasm of breast,Herpetic Genetic Factors,0.0,0.3386613386613387
AFFECTS,"TGFB1 protein, human|TGFB1",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Cancer-Predisposing Gene,Familial cancer of breast,Genetic Factors,0.0,0.003996003996003996
AFFECTS,Screening mammography,Breast Carcinoma,Other,0.0,0.027972027972027972
AUGMENTS,Selective Estrogen Receptor Modulators,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
COMPLICATES,Schistosomiasis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Gonadorelin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,"Chemotherapy, Adjuvant",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cell Communication,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Prolactin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Familial cancer of breast,Sporadic Breast Carcinoma,Other,0.0185,0.0
AUGMENTS,Ethanol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Estradiol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,C-Peptide,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Polychlorinated Biphenyls,Female Breast Carcinoma,Other,0.0,0.004995004995004995
PREDISPOSES,Dietary fat intake,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
AFFECTS,Breast Carcinoma,Malignant neoplasm of breast,Other,0.0166,0.3386613386613387
PREDISPOSES,Tamoxifen,Contralateral breast cancer,Other,0.0,0.001998001998001998
AFFECTS,Retinoblastoma Genes,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Brain hemorrhage,"Carcinoma, Ductal, Breast",Demographic Factors,0.0,0.002997002997002997
AFFECTS,Ethanol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Alleles,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,Mammography,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,"(meso-1,2-bis-(2,6-dichloro-4-hydroxyphenyl)ethylenediamine)dichloroplatinum(II)",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Lymphocyte Specific Protein Tyrosine Kinase p56(lck)|LCK,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,CYP17A1 gene|CYP17A1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Long menstrual cycle,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Viral Oncogene,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Lymphocyte Specific Protein Tyrosine Kinase p56(lck)|LCK,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Hereditary Malignant Neoplasm,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Testosterone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Tobacco,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,"Receptors, Nuclear",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,beta catenin,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
CAUSES,Carcinogens,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,vitamin analog,Breast Carcinoma,Other,0.0,0.027972027972027972
DISRUPTS,Tumor Suppressor Genes,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,celecoxib,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,COMT,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Retinoids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Beer,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Hereditary Diseases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Prostaglandins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
