Source,Target,Weight
Female Breast Cancer,Membrane Proteins,0.0279720279720279
Female Breast Cancer,cell invasion,0.0029970029970029
Female Breast Cancer,lysophosphatidic acid,0.0279720279720279
Female Breast Cancer,MMP9 gene|MMP9,0.3386613386613387
Female Breast Cancer,Postmenopausal syndrome,0.3386613386613387
Female Breast Cancer,Succinate Dehydrogenase|SARDH|SDHB|SDS,0.0
Female Breast Cancer,Estrogen hormone therapy,0.3386613386613387
Female Breast Cancer,"Pleural Effusion, Malignant",0.3386613386613387
Female Breast Cancer,SULF2 gene|SULF2,0.3386613386613387
Female Breast Cancer,BAX gene|BAX,0.3386613386613387
Female Breast Cancer,Uterine Cancer,0.3386613386613387
Female Breast Cancer,genetic aspects,0.3386613386613387
Female Breast Cancer,Sulfuric Acid Esters,0.3386613386613387
Female Breast Cancer,CDKN2A gene|CDKN2A,0.0189810189810189
Female Breast Cancer,Reexcision,0.3386613386613387
Female Breast Cancer,"Anti-Inflammatory Agents, Non-Steroidal",0.0279720279720279
Female Breast Cancer,GSTP1 gene|GSTP1,0.3386613386613387
Female Breast Cancer,"TACSTD2 protein, human|TACSTD2",0.3386613386613387
Female Breast Cancer,VEGF gene|VEGFA,0.0
Female Breast Cancer,Progesterone Receptor Status,0.0099900099900099
Female Breast Cancer,Up-Regulation (Physiology),0.0279720279720279
Female Breast Cancer,ERCC5 gene|ERCC5,0.3386613386613387
Female Breast Cancer,Secondary malignant neoplasm of liver,0.3386613386613387
Female Breast Cancer,RHOA gene|RHOA,0.0279720279720279
Female Breast Cancer,LGMN gene|LGMN,0.3386613386613387
Female Breast Cancer,Antihypertensive Agents,0.3386613386613387
Female Breast Cancer,"Antigens, CD5",0.3386613386613387
Female Breast Cancer,Tumor Antigens,0.0279720279720279
Female Breast Cancer,Recreation,0.0109890109890109
Female Breast Cancer,Angiotensin-Converting Enzyme Inhibitors,0.3386613386613387
Female Breast Cancer,Ablation,0.0279720279720279
Female Breast Cancer,Detection,0.0039960039960039
Female Breast Cancer,IGFBP3 gene|IGFBP3,0.3386613386613387
Female Breast Cancer,RHOC gene|RHOC,0.0279720279720279
Female Breast Cancer,Promoter Regions (Genetics),0.3386613386613387
Female Breast Cancer,Antidepressive Agents,0.3386613386613387
Female Breast Cancer,mammary tumor virus,0.0279720279720279
Female Breast Cancer,"KLK15 protein, human|KLK15",0.3386613386613387
Female Breast Cancer,IL6 gene|IL6,0.3386613386613387
Female Breast Cancer,Positron-Emission Tomography,0.0
Female Breast Cancer,PRLR gene|PRLR|PTP4A3,0.0279720279720279
Female Breast Cancer,LOC118430 gene,0.0279720279720279
Female Breast Cancer,Endometrial Carcinoma,0.3386613386613387
Female Breast Cancer,Exploration procedure,0.3386613386613387
Female Breast Cancer,SHC1 gene|SHC1,0.3386613386613387
Female Breast Cancer,ELF3 gene|ELF3,0.3386613386613387
Female Breast Cancer,"Fatty Acids, Saturated",0.3386613386613387
Female Breast Cancer,BMP7 gene|BMP7,0.3386613386613387
Female Breast Cancer,Low Dose Radiation,0.3386613386613387
Female Breast Cancer,HPR gene|HPR,0.3386613386613387
Female Breast Cancer,Folic Acid Deficiency,0.3386613386613387
Female Breast Cancer,"NUP214 protein, human|NUP214",0.3386613386613387
Female Breast Cancer,CCNE1 gene|CCNE1,0.0039960039960039
Female Breast Cancer,retinoic acid receptor beta 2,0.0009990009990009
Female Breast Cancer,pulmonary complications,0.3386613386613387
Female Breast Cancer,mRNA Expression,0.0279720279720279
Female Breast Cancer,Fine needle aspiration biopsy,0.3386613386613387
Female Breast Cancer,Low glycemic index food,0.3386613386613387
Female Breast Cancer,Encounter due to In vitro fertilization,0.3386613386613387
Female Breast Cancer,ovarian cancer prevention,0.3386613386613387
Female Breast Cancer,HGS gene|HGS,0.0099900099900099
Female Breast Cancer,hypercholesterolemia,0.3386613386613387
Female Breast Cancer,Gross' disease,0.3386613386613387
Female Breast Cancer,Mucin 1 protein,0.3386613386613387
Female Breast Cancer,Metastatic malignant neoplasm to brain,0.0
Female Breast Cancer,Ductal Carcinoma,0.0029970029970029
Female Breast Cancer,abnormal glucose tolerance test,0.3386613386613387
Female Breast Cancer,PPARG gene|PPARG,0.3386613386613387
Female Breast Cancer,LOX gene|LOX,0.3386613386613387
Female Breast Cancer,Human papilloma virus infection,0.3386613386613387
Female Breast Cancer,Cyclooxygenase Inhibitors,0.3386613386613387
Female Breast Cancer,C-reactive protein,0.0109890109890109
Female Breast Cancer,TNF gene|TNF,0.3386613386613387
Female Breast Cancer,Carcinoembryonic Antigen|CEACAM5|CEACAM3|PSG2,0.3386613386613387
Female Breast Cancer,BRCA2 Mutation,0.3386613386613387
Female Breast Cancer,STN gene|EEF1A2,0.3386613386613387
Female Breast Cancer,Depressive disorder,0.3386613386613387
Female Breast Cancer,Ascorbic Acid,0.3386613386613387
Female Breast Cancer,Thyroid dysfunction,0.3386613386613387
Female Breast Cancer,NMU gene|NMU,0.0279720279720279
Female Breast Cancer,Motion,0.3386613386613387
Female Breast Cancer,breast cancer diagnosis,0.3386613386613387
Female Breast Cancer,"RNA, circular",0.0279720279720279
Female Breast Cancer,ELK3 gene|ELK3|KCNH8,0.0099900099900099
Female Breast Cancer,Metastasis Suppressor Genes,0.0279720279720279
Female Breast Cancer,Oral contraception,0.3386613386613387
Female Breast Cancer,Reduction mammaplasty,0.0019980019980019
Female Breast Cancer,Excision,0.0279720279720279
Female Breast Cancer,CCND1 gene|CCND1,0.0279720279720279
Female Breast Cancer,Zn-alpha-2-glycoprotein,0.3386613386613387
Female Breast Cancer,Nuclear Hormone Receptors,0.3386613386613387
Female Breast Cancer,Inflammation,0.0089910089910089
Female Breast Cancer,KISS1 gene|KISS1,0.0099900099900099
Female Breast Cancer,Protein Subunits,0.3386613386613387
Female Breast Cancer,Estrogen Receptor 1,0.3386613386613387
Female Breast Cancer,"Tomography, Emission-Computed",0.0279720279720279
Female Breast Cancer,Migraine Disorders,0.3386613386613387
Female Breast Cancer,Dioxygenases,0.3386613386613387
Female Breast Cancer,"Antidepressive Agents, Tricyclic",0.3386613386613387
Female Breast Cancer,Oncogene Proteins,0.0279720279720279
Female Breast Cancer,mullerian-inhibiting hormone,0.3386613386613387
Female Breast Cancer,XRCC1 gene|XRCC1,0.0279720279720279
Female Breast Cancer,Dissection,0.0109890109890109
Female Breast Cancer,XRCC2 gene|XRCC2,0.3386613386613387
Female Breast Cancer,Non-Invasive Lesion,0.0109890109890109
Female Breast Cancer,Blood hormone levels,0.3386613386613387
Female Breast Cancer,Chemopreventive Agent,0.3386613386613387
Female Breast Cancer,GH1 gene|GH1,0.0279720279720279
Female Breast Cancer,Untranslated Regions,0.3386613386613387
Female Breast Cancer,Virus Diseases,0.3386613386613387
Female Breast Cancer,Angiogenesis Factor,0.3386613386613387
Female Breast Cancer,25-hydroxyvitamin D,0.3386613386613387
Female Breast Cancer,DNA topoisomerase II alpha|TOP2A,0.3386613386613387
Female Breast Cancer,MIRN150 gene|MIR150,0.0279720279720279
Female Breast Cancer,Secondary malignant neoplasm of lung,0.3386613386613387
Female Breast Cancer,Medroxyprogesterone,0.0009990009990009
Female Breast Cancer,Invasive Carcinoma,0.0279720279720279
Female Breast Cancer,CYP2D6 gene|CYP2D6,0.0279720279720279
Female Breast Cancer,Lipids,0.0279720279720279
Female Breast Cancer,Serotonin,0.3386613386613387
Female Breast Cancer,SMAD3 gene|SMAD3,0.3386613386613387
Female Breast Cancer,IRF4 gene|IRF4,0.3386613386613387
Female Breast Cancer,Composition,0.3386613386613387
Female Breast Cancer,DNA Repair,0.3386613386613387
Female Breast Cancer,Diagnostic radiologic examination,0.0279720279720279
Female Breast Cancer,Environmental Estrogen,0.0049950049950049
Female Breast Cancer,collapsin response mediator protein-2,0.3386613386613387
Female Breast Cancer,Vitamin D Deficiency,0.0279720279720279
Female Breast Cancer,Vitamin A intake,0.3386613386613387
Female Breast Cancer,Genome,0.0
Female Breast Cancer,endogenous steroids,0.3386613386613387
Female Breast Cancer,Hetastarch,0.3386613386613387
Female Breast Cancer,G-T mismatch-binding protein|MSH6,0.0
Female Breast Cancer,CCL1 gene|CCL1,0.3386613386613387
Female Breast Cancer,STAT3 gene|STAT3,0.3386613386613387
Female Breast Cancer,ID2 gene|ID2,0.0109890109890109
Female Breast Cancer,Genetic Markers,0.3386613386613387
Female Breast Cancer,Chronic inflammatory disorder,0.3386613386613387
Female Breast Cancer,PIK3CA gene|PIK3CA,0.3386613386613387
Female Breast Cancer,Trans Fatty Acids,0.0
Female Breast Cancer,Protein phosphatase,0.3386613386613387
Female Breast Cancer,K-ras Oncogene|KRAS,0.3386613386613387
Female Breast Cancer,GTP-Binding Protein alpha Subunits,0.3386613386613387
Female Breast Cancer,HOXC6 gene|HOXC6,0.3386613386613387
Female Breast Cancer,Growth Hormone Receptor|GHR,0.3386613386613387
Female Breast Cancer,Proto-Oncogene Proteins c-myc|MYC,0.3386613386613387
Female Breast Cancer,Small Inducible Cytokine A18|CCL18,0.3386613386613387
Female Breast Cancer,STAR gene,0.3386613386613387
Female Breast Cancer,"Genes, ras",0.3386613386613387
Female Breast Cancer,MAFG gene|MAFG,0.0279720279720279
Female Breast Cancer,TWIST1 gene|TWIST1,0.0
Female Breast Cancer,Self-Examination,0.0279720279720279
Female Breast Cancer,PARVA gene|PARVA,0.3386613386613387
Female Breast Cancer,CBFB gene|CBFB|NFYA|NFYB,0.3386613386613387
Female Breast Cancer,Plant Preparations,0.3386613386613387
Female Breast Cancer,Gastric Inhibitory Polypeptide,0.3386613386613387
Female Breast Cancer,Tic disorder,0.3386613386613387
Female Breast Cancer,Disease susceptibility,0.3386613386613387
Female Breast Cancer,"CHEK2 protein, human|CHEK2",0.3386613386613387
Female Breast Cancer,Epstein-Barr Virus Infections,0.0279720279720279
Female Breast Cancer,Malignant neoplasm of lung,0.0089910089910089
Female Breast Cancer,Anthracycline Antibiotics,0.3386613386613387
Female Breast Cancer,Aromatase|CYP19A1,0.3386613386613387
Female Breast Cancer,"Receptors, Steroid",0.3386613386613387
Female Breast Cancer,Medication use,0.0099900099900099
Female Breast Cancer,Vascular Endothelial Growth Factor Receptor-2,0.3386613386613387
Female Breast Cancer,activated RNA polymerase II transcription cofactor 4|IFRD1|KRT6B|SUB1|PCSK4,0.3386613386613387
Female Breast Cancer,Methyl-CpG-Binding Protein 2|MECP2,0.3386613386613387
Female Breast Cancer,Syndrome,0.0279720279720279
Female Breast Cancer,Functional assessment,0.3386613386613387
Female Breast Cancer,MIR99A gene|MIR99A,0.3386613386613387
Female Breast Cancer,27-hydroxycholesterol,0.3386613386613387
Female Breast Cancer,CELF6 gene|CELF6,0.0189810189810189
Female Breast Cancer,Menstruation,0.3386613386613387
Female Breast Cancer,Mitogen-Activated Protein Kinase 3|MAPK3,0.3386613386613387
Female Breast Cancer,DNMT3B gene|DNMT3B,0.3386613386613387
Female Breast Cancer,RNA metabolic process,0.0
Female Breast Cancer,Vascular Endothelial Growth Factors,0.3386613386613387
Female Breast Cancer,Bilateral Disease,0.3386613386613387
Female Breast Cancer,Paralogous Gene,0.3386613386613387
Female Breast Cancer,PAK6 gene|PAK6,0.3386613386613387
Female Breast Cancer,LINC00173 gene|LINC00173,0.0189810189810189
Female Breast Cancer,Angiogenic Process,0.0029970029970029
Female Breast Cancer,Positron Emission Tomography and Magnetic Resonance Imaging,0.3386613386613387
Female Breast Cancer,Hypertriglyceridemic Waist,0.3386613386613387
Female Breast Cancer,PDZRN4 gene|PDZRN4,0.3386613386613387
Female Breast Cancer,BRD7 gene|BRD7,0.3386613386613387
Female Breast Cancer,KDM1A gene|KDM1A,0.3386613386613387
Female Breast Cancer,MIR451A gene|MIR451A,0.3386613386613387
Female Breast Cancer,LINC00993 gene|LINC00993,0.0189810189810189
Female Breast Cancer,JAG1 gene|JAG1,0.0189810189810189
Female Breast Cancer,"Leukemia Virus, Bovine",0.3386613386613387
Female Breast Cancer,Long Intergenic Non-Protein Coding RNA,0.3386613386613387
Female Breast Cancer,tamoxifen,0.3386613386613387
Female Breast Cancer,SFRP2 gene|SFRP2,0.3386613386613387
Female Breast Cancer,FNDC5 gene|FNDC5,0.0029970029970029
Female Breast Cancer,CNN1 gene|CNN1,0.3386613386613387
Female Breast Cancer,FOXK1 gene|FOXK1,0.3386613386613387
Female Breast Cancer,RNA Sequence,0.0279720279720279
Female Breast Cancer,"ITK protein, human|ITK",0.3386613386613387
Female Breast Cancer,Tumor size,0.0189810189810189
Female Breast Cancer,DNA Motifs,0.3386613386613387
Female Breast Cancer,"Mirn124a microRNA, human",0.0279720279720279
Female Breast Cancer,SDHC gene|SDHC,0.3386613386613387
Female Breast Cancer,Gene Mutant,0.3386613386613387
Female Breast Cancer,TFCP2 gene|TFCP2,0.3386613386613387
Female Breast Cancer,RWDD4 gene|RWDD4,0.0109890109890109
Female Breast Cancer,Tumor Escape,0.3386613386613387
Female Breast Cancer,SOX10 gene|SOX10,0.0039960039960039
Female Breast Cancer,"MET protein, human",0.0189810189810189
Female Breast Cancer,CDYL2 gene|CDYL2,0.3386613386613387
Female Breast Cancer,Matrix Metalloproteinase 3,0.3386613386613387
Female Breast Cancer,CBLB gene|CBLB|MMAB,0.3386613386613387
Female Breast Cancer,NES gene|NES,0.3386613386613387
Female Breast Cancer,ribonucleotide reductase M2|RRM2,0.3386613386613387
Female Breast Cancer,TRDMT1 gene|TRDMT1,0.3386613386613387
Female Breast Cancer,brown adipose tissue uncoupling protein,0.0039960039960039
Female Breast Cancer,TMPO-AS1 gene|TMPO-AS1,0.0189810189810189
Female Breast Cancer,Epidermal Growth Factor Receptor,0.0189810189810189
Female Breast Cancer,Prune Belly Syndrome,0.0029970029970029
Female Breast Cancer,Human Class I Antigens,0.0189810189810189
Female Breast Cancer,NUDT21 gene|NUDT21,0.3386613386613387
Female Breast Cancer,NEK10 gene|NEK10,0.3386613386613387
Female Breast Cancer,GPER1 gene|GPER1,0.3386613386613387
Female Breast Cancer,letrozole,0.3386613386613387
Female Breast Cancer,CCL8 gene|CCL8,0.3386613386613387
Female Breast Cancer,polygene,0.3386613386613387
Female Breast Cancer,Carbohydrate intake,0.3386613386613387
Female Breast Cancer,Neoplastic Cell Transformation,0.3386613386613387
Female Breast Cancer,MCM3AP-AS1 gene|MCM3AP-AS1,0.3386613386613387
Female Breast Cancer,ELAVL2 gene|ELAVL2,0.3386613386613387
Female Breast Cancer,"CD69 protein, human|CD69",0.0109890109890109
Female Breast Cancer,DAPK1 gene|DAPK1,0.3386613386613387
Female Breast Cancer,FGFBP1 gene|FGFBP1,0.0
Female Breast Cancer,ZEB1 gene|ZEB1,0.0189810189810189
Female Breast Cancer,RIOK1 gene|RIOK1,0.3386613386613387
Female Breast Cancer,IMPACT gene,0.0
Female Breast Cancer,BCL11A gene|BCL11A,0.0189810189810189
Female Breast Cancer,estrogens,0.0089910089910089
Female Breast Cancer,ERR1 protein,0.3386613386613387
Female Breast Cancer,LIMK2 gene|LIMK2,0.0189810189810189
Female Breast Cancer,MLF2 gene|MLF2,0.3386613386613387
Female Breast Cancer,MALAT1 gene|MALAT1,0.0089910089910089
Female Breast Cancer,AMH gene|AMH,0.3386613386613387
Female Breast Cancer,CKLF gene|CKLF,0.3386613386613387
Female Breast Cancer,PRKN gene|PRKN,0.3386613386613387
Female Breast Cancer,"Anti-Mullerian Hormone Receptor Type II, Human|AMHR2",0.3386613386613387
Female Breast Cancer,Genetic Polymorphism,0.3386613386613387
Female Breast Cancer,SNAI1 gene|SNAI1,0.3386613386613387
Female Breast Cancer,ADIPOR1 gene|ADIPOR1,0.3386613386613387
Female Breast Cancer,"Protein, Organized by Structure",0.3386613386613387
Female Breast Cancer,HER-2 protein|ERBB2,0.3386613386613387
Female Breast Cancer,Hormone Therapy,0.0189810189810189
Female Breast Cancer,dna genetics,0.3386613386613387
Female Breast Cancer,"DNM1L protein, human|DNM1L",0.3386613386613387
Female Breast Cancer,GSTP1P1 gene|GSTP1P1,0.3386613386613387
Female Breast Cancer,FANCM gene|FANCM,0.0
Female Breast Cancer,SNAI2 gene|SNAI2,0.3386613386613387
Female Breast Cancer,Sodium-Glucose Transporter 2 Inhibitors,0.3386613386613387
Female Breast Cancer,ZFPM2-AS1 gene|ZFPM2-AS1,0.3386613386613387
Female Breast Cancer,BBOX1 gene|BBOX1,0.0189810189810189
Female Breast Cancer,Conventional Treatment,0.0189810189810189
Female Breast Cancer,Injection,0.3386613386613387
Female Breast Cancer,SERPINE1 gene|SERPINE1,0.0109890109890109
Female Breast Cancer,RASAL2 gene|RASAL2,0.3386613386613387
Female Breast Cancer,LINC00922 gene|LINC00922,0.3386613386613387
Female Breast Cancer,Processed meat,0.3386613386613387
Female Breast Cancer,HMGB1 gene|HMGB1,0.3386613386613387
Female Breast Cancer,"PDIA3 protein, human|PDIA3",0.0089910089910089
Female Breast Cancer,MIR30E gene|MIR30E,0.3386613386613387
Female Breast Cancer,HOTAIR gene|HOTAIR,0.0109890109890109
Female Breast Cancer,MTOR gene|MTOR,0.0
Female Breast Cancer,American College of Cardiology/American Heart Association Lesion Complexity Score C,0.3386613386613387
Female Breast Cancer,RSPO3 Gene|RSPO3,0.3386613386613387
Female Breast Cancer,CYP1A1 gene|CYP1A1,0.3386613386613387
Female Breast Cancer,A2M-AS1 gene|A2M-AS1,0.3386613386613387
Female Breast Cancer,SALL4 gene|SALL4,0.3386613386613387
Female Breast Cancer,KCNQ1OT1 gene|KCNQ1OT1,0.3386613386613387
Female Breast Cancer,METTL14 gene|METTL14,0.3386613386613387
Female Breast Cancer,TUG1 gene|TUG1,0.3386613386613387
Female Breast Cancer,Alternative Splicing,0.0089910089910089
Female Breast Cancer,PCAT7 gene|PCAT7,0.3386613386613387
Female Breast Cancer,LINC01271 gene|LINC01271,0.0
Female Breast Cancer,UBE3C gene|UBE3C,0.3386613386613387
Female Breast Cancer,"IL2RB protein, human|IL2RB",0.3386613386613387
Female Breast Cancer,ZNF670-ZNF695 gene|ZNF670-ZNF695,0.3386613386613387
Female Breast Cancer,OXER1 gene|OXER1,0.3386613386613387
Female Breast Cancer,FBXO22 gene|FBXO22,0.3386613386613387
Female Breast Cancer,TINCR gene|TINCR,0.3386613386613387
Female Breast Cancer,LINC00665 gene|LINC00665,0.0189810189810189
