PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score
TREATS,Premarin,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Down-Regulation,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Group Therapy,Breast cancer metastatic,0.04195804195804196
TREATS,Ethanol,bilateral breast cancer,0.000999000999000999
TREATS,Bands,Breast cancer invasive NOS,0.00999000999000999
TREATS,Pharmaceutical Preparations,Breast cancer metastatic,0.04195804195804196
TREATS,Boards,Malignant neoplasm of breast,0.1928071928071928
TREATS,Ovariectomy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Microbicides,Breast Carcinoma,0.03796203796203796
TREATS,PS-K,Malignant neoplasm of breast,0.1928071928071928
TREATS,Brachytherapy,Breast cancer recurrent,0.02197802197802198
TREATS,Fluorouracil,Breast Carcinoma,0.03796203796203796
TREATS,Aspiration-action,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cell Proliferation,Breast cancer metastatic,0.04195804195804196
TREATS,Etoposide,Breast cancer stage III,0.007992007992007992
TREATS,"Chemotherapy, Adjuvant",Breast Carcinoma,0.03796203796203796
TREATS,limonene,Breast Carcinoma,0.03796203796203796
TREATS,Ovarian ablation,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Transplantation, Autologous",Breast Carcinoma,0.03796203796203796
TREATS,"Radiotherapy, Intensity-Modulated",Malignant neoplasm of breast,0.1928071928071928
TREATS,Excision of neoplasm,Malignant neoplasm of breast,0.1928071928071928
TREATS,fluoropyrimidine,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Radiotherapy, Adjuvant",Malignant neoplasm of breast,0.1928071928071928
TREATS,Premedication,Breast Carcinoma,0.03796203796203796
TREATS,Intra-Arterial Infusions,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Mandibular right third molar abutment,Malignant neoplasm of breast,0.1928071928071928
TREATS,Stem cell transplant,Malignant neoplasm of breast,0.1928071928071928
TREATS,Chemotherapy-Oncologic Procedure,Breast cancer metastatic,0.04195804195804196
TREATS,Ovariectomy,Breast Carcinoma,0.03796203796203796
TREATS,Carmustine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Procedures on breast,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mitoxantrone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Fine needle,Malignant neoplasm of breast,0.1928071928071928
TREATS,Non-Steroidal Aromatase Inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Neoadjuvant Therapy,Breast cancer metastatic,0.04195804195804196
TREATS,Melatonin,Malignant neoplasm of breast,0.1928071928071928
TREATS,bisantrene,Breast cancer metastatic,0.04195804195804196
TREATS,Biological Response Modifiers,Malignant neoplasm of breast,0.1928071928071928
TREATS,Methotrexate,Breast cancer metastatic,0.04195804195804196
TREATS,Buserelin|EREG|ESR1,Breast cancer metastatic,0.04195804195804196
TREATS,Medical Castration,Breast Carcinoma,0.03796203796203796
TREATS,Excision,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Mitolactol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Methotrexate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Citrate,Breast cancer metastatic,0.04195804195804196
TREATS,disorder control,Malignant neoplasm of breast,0.1928071928071928
TREATS,Tamoxifen,Breast cancer metastatic,0.04195804195804196
TREATS,CYCLOPHOSPHAMIDE TREATMENT,Malignant neoplasm of breast,0.1928071928071928
TREATS,Quadrantectomy,Breast Carcinoma,0.03796203796203796
TREATS,Vincristine,Breast cancer metastatic,0.04195804195804196
TREATS,Radicals (chemistry),Malignant neoplasm of breast,0.1928071928071928
TREATS,Estrogens,Carcinoma of Male Breast,0.006993006993006993
TREATS,"Mastectomy, Subcutaneous",Breast Carcinoma,0.03796203796203796
TREATS,Operative Surgical Procedures,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Medroxyprogesterone 17-Acetate,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Radiation Therapy, Lymphatic",Malignant neoplasm of breast,0.1928071928071928
TREATS,Corticotropin|POMC,Malignant neoplasm of breast,0.1928071928071928
TREATS,Radiation therapy,Breast cancer recurrent,0.02197802197802198
TREATS,Cyproterone Acetate,Female Breast Carcinoma,0.00999000999000999
TREATS,CGS-16949A,Breast cancer metastatic,0.04195804195804196
TREATS,Dissection,Breast Carcinoma,0.03796203796203796
TREATS,Conservative therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Radiotherapy, Adjuvant",Breast cancer stage III,0.007992007992007992
TREATS,Medroxyprogesterone 17-Acetate,Breast Carcinoma,0.03796203796203796
TREATS,cyclophosphamide/fluorouracil/methotrexate protocol,Breast Carcinoma,0.03796203796203796
TREATS,"Contraceptives, Oral",Malignant neoplasm of breast,0.1928071928071928
TREATS,Simple mastectomy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mitoxantrone,Breast cancer metastatic,0.04195804195804196
TREATS,Vindesine,Breast cancer metastatic,0.04195804195804196
TREATS,Acetate,Breast cancer stage III,0.007992007992007992
TREATS,Intra-Arterial Infusions,Breast cancer recurrent,0.02197802197802198
TREATS,Cyclophosphamide,Breast cancer stage III,0.007992007992007992
TREATS,Dextran,Malignant neoplasm of breast,0.1928071928071928
TREATS,radical mastectomy,Breast cancer stage II,0.00999000999000999
TREATS,"Mastectomy, Subcutaneous",Breast cancer invasive NOS,0.00999000999000999
TREATS,dihydroxy-vitamin D3,Malignant neoplasm of breast,0.1928071928071928
TREATS,Megestrol Acetate,Breast cancer metastatic,0.04195804195804196
TREATS,Cytostatic Agents,Malignant neoplasm of breast,0.1928071928071928
TREATS,Gonadotropin-Releasing Hormone Analog,Breast cancer metastatic,0.04195804195804196
TREATS,Estrone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Androgen Antagonists,Malignant neoplasm of breast,0.1928071928071928
TREATS,agonists,Breast Carcinoma,0.03796203796203796
TREATS,cyclophosphamide/fluorouracil,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cisplatin,Breast Carcinoma,0.03796203796203796
TREATS,Aminoglutethimide,Malignant neoplasm of breast,0.1928071928071928
TREATS,Nimorazole,Breast Carcinoma,0.03796203796203796
TREATS,Antipsychotic Agents,Breast Carcinoma,0.03796203796203796
TREATS,External radiotherapy NOS,Malignant neoplasm of breast,0.1928071928071928
TREATS,Quadrantectomy,Breast cancer invasive NOS,0.00999000999000999
TREATS,prednisolone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mastectomy,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Implants,Malignant neoplasm of breast,0.1928071928071928
TREATS,Supportive care,Breast cancer metastatic,0.04195804195804196
TREATS,Radiation therapy,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,adjuvant therapy,bilateral breast cancer,0.000999000999000999
TREATS,Pirarubicin,Malignant neoplasm of breast,0.1928071928071928
TREATS,formestane,Malignant neoplasm of breast,0.1928071928071928
TREATS,Serum cortisol,Malignant neoplasm of breast,0.1928071928071928
TREATS,mepitiostane,Malignant neoplasm of breast,0.1928071928071928
TREATS,artery infusion,Malignant neoplasm of breast,0.1928071928071928
TREATS,Polyamines,Malignant neoplasm of breast,0.1928071928071928
TREATS,norethindrone acetate,Breast Carcinoma,0.03796203796203796
TREATS,adjuvant therapy,Breast cancer stage II,0.00999000999000999
TREATS,Reconstructive Surgical Procedures,Breast Carcinoma,0.03796203796203796
TREATS,Buserelin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Aclarubicin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Buserelin,Carcinoma of Male Breast,0.006993006993006993
TREATS,Radiation therapy,Breast cancer metastatic,0.04195804195804196
TREATS,Cytostatic Agents,Breast cancer metastatic,0.04195804195804196
TREATS,Adriamycin,Breast cancer recurrent,0.02197802197802198
TREATS,Steroid hormone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Curative Surgery,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cisplatin,Breast cancer metastatic,0.04195804195804196
TREATS,Antipyrine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Combination Drug Therapy,Breast cancer recurrent,0.02197802197802198
TREATS,Esters,Breast Carcinoma,0.03796203796203796
TREATS,Systemic Therapy,Breast Carcinoma,0.03796203796203796
TREATS,Dexamethasone,Breast cancer metastatic,0.04195804195804196
TREATS,Megestrol Acetate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Operative Surgical Procedures,Ductal Breast Carcinoma,0.000999000999000999
TREATS,bisantrene,Breast Carcinoma,0.03796203796203796
TREATS,Progesterone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mastectomy,Breast Carcinoma,0.03796203796203796
TREATS,Testosterone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Combination Drug Therapy,Breast cancer metastatic,0.04195804195804196
TREATS,Hormones,Breast Carcinoma,0.03796203796203796
TREATS,Estrogen Antagonists,Breast cancer metastatic,0.04195804195804196
TREATS,Augmentation mammoplasty,Breast Carcinoma,0.03796203796203796
TREATS,Modified radical mastectomy,Breast cancer invasive NOS,0.00999000999000999
PROCESS_OF,Receptor Activation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Therapeutic procedure,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Ablation,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Postoperative chemotherapy,Breast Carcinoma,0.03796203796203796
TREATS,CGS-16949A,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dopamine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Operative Surgical Procedures,Breast cancer invasive NOS,0.00999000999000999
TREATS,Modified radical mastectomy,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Medical therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Modified radical mastectomy,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Dipyridamole,Breast cancer metastatic,0.04195804195804196
TREATS,Omental flap,Breast Carcinoma,0.03796203796203796
TREATS,Carboplatin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Oral anticoagulants,Malignant neoplasm of breast,0.1928071928071928
TREATS,Polyamines,Breast Carcinoma,0.03796203796203796
TREATS,agonists,Malignant neoplasm of breast,0.1928071928071928
TREATS,Hemopoietic stem cell transplant,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cold Therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,chlorozotocin,Malignant neoplasm of breast,0.1928071928071928
TREATS,treatment method,Malignant neoplasm of breast,0.1928071928071928
TREATS,particle,Malignant neoplasm of breast,0.1928071928071928
TREATS,bendamustine,Breast Carcinoma,0.03796203796203796
TREATS,Total hypophysectomy,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cell Growth,Breast Carcinoma,0.03796203796203796
TREATS,Mitogens,Malignant neoplasm of breast,0.1928071928071928
TREATS,Aromatase Inhibitors,Breast cancer metastatic,0.04195804195804196
TREATS,halstead mastectomy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Excision,Breast cancer recurrent,0.02197802197802198
TREATS,Misonidazole,Breast Carcinoma,0.03796203796203796
TREATS,Estradiol,Breast Carcinoma,0.03796203796203796
TREATS,Progesterone,Breast Carcinoma,0.03796203796203796
TREATS,Steroids,Malignant neoplasm of breast,0.1928071928071928
TREATS,Oral contraception,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cytostatic Agents,Breast Carcinoma,0.03796203796203796
TREATS,high-dose chemotherapy,stage IIIA breast cancer,0.0
TREATS,Local excision,Malignant neoplasm of breast,0.1928071928071928
TREATS,Aminoglutethimide,Breast cancer metastatic,0.04195804195804196
TREATS,"Psychotherapy, Multiple",Breast Carcinoma,0.03796203796203796
TREATS,Thiotepa,Malignant neoplasm of breast,0.1928071928071928
TREATS,Artificial pneumothorax for collapse of lung,Malignant neoplasm of breast,0.1928071928071928
TREATS,vorozole,Malignant neoplasm of breast,0.1928071928071928
TREATS,cyclophosphamide/fluorouracil/methotrexate/prednisone/tamoxifen protocol,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Antineoplastic Agents, Alkylating",Breast Carcinoma,0.03796203796203796
TREATS,Adrenalectomy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dehydroepiandrosterone Sulfate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Etiocholanolone,Breast Carcinoma,0.03796203796203796
TREATS,Castration,Malignant neoplasm of breast,0.1928071928071928
TREATS,Ovariectomy,Breast cancer recurrent,0.02197802197802198
TREATS,Alendronate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Progestins,Breast cancer metastatic,0.04195804195804196
TREATS,Chlorambucil,Breast cancer metastatic,0.04195804195804196
TREATS,Ftorafur,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Antineoplastic Agents, Hormonal",Breast cancer metastatic,0.04195804195804196
TREATS,Medroxyprogesterone 17-Acetate,Breast cancer metastatic,0.04195804195804196
TREATS,Palliative Surgery,Breast Carcinoma,0.03796203796203796
TREATS,Futraful,Breast cancer recurrent,0.02197802197802198
TREATS,Serpins,Malignant neoplasm of breast,0.1928071928071928
TREATS,Free thyroxin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Adriamycin,Breast Carcinoma,0.03796203796203796
TREATS,Prednisone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Rubidazone,Breast Carcinoma,0.03796203796203796
TREATS,Group Psychotherapy,Breast cancer metastatic,0.04195804195804196
TREATS,cyclophosphamide/doxorubicin/prednisone/teniposide protocol,Breast cancer metastatic,0.04195804195804196
TREATS,Regional Chemotherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Aminoglutethimide,Breast Carcinoma,0.03796203796203796
TREATS,Calcitonin,Malignant neoplasm of breast,0.1928071928071928
TREATS,CAP combination,Breast cancer metastatic,0.04195804195804196
TREATS,Etiocholanolone,Malignant neoplasm of breast,0.1928071928071928
TREATS,alpha 1-Antitrypsin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Caffeine,Breast Carcinoma,0.03796203796203796
TREATS,Amsacrine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Combined Modality Therapy,Breast Carcinoma,0.03796203796203796
TREATS,Mitoxantrone,Breast Carcinoma,0.03796203796203796
TREATS,Methotrexate,Breast Carcinoma,0.03796203796203796
TREATS,oxaliplatin,Malignant neoplasm of breast,0.1928071928071928
TREATS,3-hydroxytamoxifen,Breast cancer metastatic,0.04195804195804196
TREATS,Vitrectomy,Breast Carcinoma,0.03796203796203796
TREATS,Vincristine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Alternative Therapies,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mastectomy,Breast cancer stage II,0.00999000999000999
TREATS,high-dose chemotherapy,Breast cancer recurrent,0.02197802197802198
TREATS,Androstenedione,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Chemotherapy, Adjuvant",Inflammatory Breast Carcinoma,0.01098901098901099
PROCESS_OF,Cell Proliferation,Breast Carcinoma,0.03796203796203796
TREATS,Cyclophosphamide,Breast Carcinoma,0.03796203796203796
TREATS,Sterically Stabilized Liposome,Breast cancer metastatic,0.04195804195804196
TREATS,Cyclophosphamide,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Glucocorticoids,Breast Carcinoma,0.03796203796203796
TREATS,parathyroid hormone-related protein|PTHLH,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Antigen Presentation,Malignant neoplasm of breast,0.1928071928071928
TREATS,3-hydroxytamoxifen,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dietary Modification,Malignant neoplasm of breast,0.1928071928071928
TREATS,Tamoxifen,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Idarubicin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Vitamin E,Malignant neoplasm of breast,0.1928071928071928
TREATS,vinorelbine,Malignant neoplasm of breast,0.1928071928071928
TREATS,pemetrexed,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cell Adhesion,Breast Carcinoma,0.03796203796203796
TREATS,Isoflavones,Malignant neoplasm of breast,0.1928071928071928
TREATS,Iodine-131,Malignant neoplasm of breast,0.1928071928071928
TREATS,Goserelin,Breast cancer metastatic,0.04195804195804196
TREATS,RC 160,Breast cancer metastatic,0.04195804195804196
TREATS,Somatomedins,Malignant neoplasm of breast,0.1928071928071928
TREATS,Fadrozole Monohydrochloride,Breast cancer recurrent,0.02197802197802198
TREATS,Group Psychotherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Histone Deacetylase Inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Therapeutic procedure,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Frame,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Apoptosis,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,gusperimus,Breast cancer metastatic,0.04195804195804196
TREATS,Conservative therapy,Breast Carcinoma,0.03796203796203796
TREATS,Urokinase|PLAU|PRAP1,Malignant neoplasm of breast,0.1928071928071928
TREATS,Hemibody Irradiation,Breast cancer metastatic,0.04195804195804196
TREATS,Gossypol,Breast cancer metastatic,0.04195804195804196
TREATS,Peripheral Stem Cell Transplantation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Modified radical mastectomy,Breast cancer stage III,0.007992007992007992
TREATS,Local excision,Breast Carcinoma,0.03796203796203796
TREATS,gemcitabine,Breast cancer metastatic,0.04195804195804196
TREATS,Combination Drug Therapy,Breast Carcinoma,0.03796203796203796
TREATS,"Oncologic procedure, NOS",Malignant neoplasm of breast,0.1928071928071928
