PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
PREVENTS,BRCA2 gene|BRCA2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Genetic Factors,BRCA2 gene|BRCA2 Malignant neoplasm of breast
METHOD_OF,Caloric Restriction,breast cancer prevention,0.0269730269730269,Other,Dietary Interventions,Caloric Restriction breast cancer prevention
PREVENTS,Diet good,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Lifestyle Factors,Diet good Malignant neoplasm of breast
PREVENTS,Androgen Receptor|AR,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Androgen Receptor|AR Malignant neoplasm of breast
PREVENTS,Vitamin B Complex,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Supplements,Vitamin B Complex Malignant neoplasm of breast
PREVENTS,Treatment Protocols,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Treatment Protocols Malignant neoplasm of breast
PREVENTS,Treatment Protocols,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Treatment Protocols Breast cancer recurrent
PREVENTS,Vitamin B6,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Supplements,Vitamin B6 Malignant neoplasm of breast
PREVENTS,"Diet, Sodium-Restricted",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Lifestyle Factors,"Diet, Sodium-Restricted Malignant neoplasm of breast"
PREVENTS,Caloric Restriction,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Dietary Interventions,Caloric Restriction Breast cancer invasive NOS
PREVENTS,Contralateral Prophylactic Mastectomy,contralateral breast cancer,0.0009990009990009,Female Breast Cancer,Medical Procedures,Contralateral Prophylactic Mastectomy contralateral breast cancer
PREVENTS,Pharmaceutical Preparations,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medications,Pharmaceutical Preparations Triple Negative Breast Neoplasms
PREVENTS,Anesthesia procedures,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Anesthesia procedures Malignant neoplasm of breast
PREVENTS,Discussion (procedure),Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Discussion (procedure) Malignant neoplasm of breast
PREVENTS,4-hydroxy-N-desmethyltamoxifen,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,4-hydroxy-N-desmethyltamoxifen Malignant neoplasm of breast
PREVENTS,Prophylactic Mastectomy,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Prophylactic Mastectomy Malignant neoplasm of breast
PREVENTS,metformin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medications,metformin Malignant neoplasm of breast
PREVENTS,breast implant procedure,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,breast implant procedure Malignant neoplasm of breast
PREVENTS,Replacement therapy,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Replacement therapy Malignant neoplasm of breast
PREVENTS,Breast Cancer Treatment,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Breast Cancer Treatment Malignant neoplasm of breast
PREVENTS,Tamoxifen Citrate,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,Tamoxifen Citrate Breast cancer invasive NOS
PREVENTS,Estrogen Receptor alpha,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Estrogen Receptor alpha Malignant neoplasm of breast
PREVENTS,Aspirin,Ductal Breast Carcinoma,0.0,Female Breast Cancer,Medications,Aspirin Ductal Breast Carcinoma
COEXISTS_WITH,Assessment procedure,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Assessment procedure breast cancer prevention
METHOD_OF,Screening procedure,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Screening procedure breast cancer prevention
PREVENTS,Vaccines,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Vaccines,Vaccines Breast cancer metastatic
PREVENTS,sodium-dependent vitamin C transporter 2|SLC23A2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Supplements,sodium-dependent vitamin C transporter 2|SLC23A2 Malignant neoplasm of breast
PREVENTS,Immunization,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Vaccines,Immunization Breast Carcinoma
PREVENTS,Bilateral mastectomy,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Bilateral mastectomy Breast Carcinoma
PREVENTS,oncostatin M|OSM,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medications,oncostatin M|OSM Breast cancer metastatic
PREVENTS,Steroid hormone,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Hormonal Treatments,Steroid hormone Breast Carcinoma
PREVENTS,Cryosurgery,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Cryosurgery Malignant neoplasm of breast
PREVENTS,Chemotherapy-Oncologic Procedure,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medications,Chemotherapy-Oncologic Procedure Breast cancer recurrent
PREVENTS,Logotherapy,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Logotherapy Malignant neoplasm of breast
PREVENTS,adjuvant therapy,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,adjuvant therapy Breast cancer metastatic
PREVENTS,Radiation therapy,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,Radiation therapy Contralateral breast cancer
PREVENTS,vitamin E,Carcinoma breast stage IV,0.0,Female Breast Cancer,Supplements,vitamin E Carcinoma breast stage IV
PREVENTS,Topical Chemotherapy,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medications,Topical Chemotherapy Malignant neoplasm of breast
PREVENTS,tamoxifen,estrogen receptor-positive breast cancer,0.0,Female Breast Cancer,Hormonal Treatments,tamoxifen estrogen receptor-positive breast cancer
PREVENTS,First line treatment,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,First line treatment Malignant neoplasm of breast
PREVENTS,estrogens,estrogen receptor-positive breast cancer,0.0,Female Breast Cancer,Hormonal Treatments,estrogens estrogen receptor-positive breast cancer
PREVENTS,Estrogenic,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Estrogenic Malignant neoplasm of breast
PREVENTS,adjuvant therapy,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,adjuvant therapy Contralateral breast cancer
PREVENTS,Maintenance therapy,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Maintenance therapy Breast cancer recurrent
PREVENTS,Hormones,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Hormonal Treatments,Hormones Breast Carcinoma
PREVENTS,Tamoxifen 20 MG,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Tamoxifen 20 MG Malignant neoplasm of breast
PREVENTS,Injection procedure,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Injection procedure Breast Carcinoma
PREVENTS,"Drugs, Non-Prescription",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medications,"Drugs, Non-Prescription Malignant neoplasm of breast"
METHOD_OF,Bilateral mastectomy,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Bilateral mastectomy breast cancer prevention
METHOD_OF,dietary intervention,breast cancer prevention,0.0269730269730269,Other,Lifestyle Factors,dietary intervention breast cancer prevention
PREVENTS,High carbohydrate diet,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Lifestyle Factors,High carbohydrate diet Malignant neoplasm of breast
PREVENTS,Exploration procedure,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Exploration procedure Breast cancer metastatic
PREVENTS,Therapeutic procedure,Inflammatory Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Therapeutic procedure Inflammatory Breast Carcinoma
PREVENTS,Cancer Treatment,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Cancer Treatment Malignant neoplasm of breast
PREVENTS,Mastectomy,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Mastectomy Breast cancer metastatic
PREVENTS,Pharmacotherapy,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Pharmacotherapy Breast cancer recurrent
METHOD_OF,Endocrine therapy,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Endocrine therapy breast cancer prevention
PREVENTS,Screening mammography,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Screening and Monitoring,Screening mammography Breast Carcinoma
METHOD_OF,Mastectomy,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Mastectomy breast cancer prevention
PREVENTS,Assessment procedure,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Assessment procedure Malignant neoplasm of breast
PREVENTS,Chemoprevention,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medications,Chemoprevention Breast cancer recurrent
PREVENTS,Therapeutic procedure,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,Therapeutic procedure Triple Negative Breast Neoplasms
PREVENTS,Drug Delivery Systems,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medications,Drug Delivery Systems Triple Negative Breast Neoplasms
PREVENTS,Interventional procedure,Basal-Like Breast Carcinoma,0.0,Female Breast Cancer,Medical Procedures,Interventional procedure Basal-Like Breast Carcinoma
PREVENTS,Targeted Therapy,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,Targeted Therapy Triple Negative Breast Neoplasms
PREVENTS,Phytochemicals,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Environmental Factors,Phytochemicals Malignant neoplasm of breast
PREVENTS,Tissue Therapy,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Tissue Therapy Noninfiltrating Intraductal Carcinoma
PREVENTS,"Radiotherapy, Intensity-Modulated",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Radiotherapy, Intensity-Modulated Malignant neoplasm of breast"
PREVENTS,Selective Estrogen Receptor Modulators,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Hormonal Treatments,Selective Estrogen Receptor Modulators Breast cancer recurrent
PREVENTS,Mastectomy,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Mastectomy Breast cancer recurrent
PREVENTS,Thoracic Surgical Procedures,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Thoracic Surgical Procedures Malignant neoplasm of breast
PREVENTS,BRCA1 Protein|BRCA1,Sporadic Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Genetic Factors,BRCA1 Protein|BRCA1 Sporadic Breast Carcinoma
PREVENTS,BRCA1 gene|BRCA1,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Genetic Factors,BRCA1 gene|BRCA1 Breast cancer invasive NOS
PREVENTS,Sex Hormone-Binding Globulin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Sex Hormone-Binding Globulin Malignant neoplasm of breast
PREVENTS,Screening mammography,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Screening and Monitoring,Screening mammography Breast cancer recurrent
METHOD_OF,"Mastectomy, Subcutaneous",breast cancer prevention,0.0269730269730269,Other,Medical Procedures,"Mastectomy, Subcutaneous breast cancer prevention"
PREVENTS,Exogenous Hormone Therapy,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Exogenous Hormone Therapy Malignant neoplasm of breast
PREVENTS,Fiber,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Dietary Interventions,Fiber Malignant neoplasm of breast
PREVENTS,Estrogen Antagonists,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Hormonal Treatments,Estrogen Antagonists Contralateral breast cancer
PREVENTS,Conjugated Equine Estrogens,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Conjugated Equine Estrogens Malignant neoplasm of breast
PREVENTS,BRCA2 gene|BRCA2,Sporadic Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Genetic Factors,BRCA2 gene|BRCA2 Sporadic Breast Carcinoma
PREVENTS,"Diet, Mediterranean",Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Lifestyle Factors,"Diet, Mediterranean Breast cancer invasive NOS"
PREVENTS,"Drugs, Non-Prescription",Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medications,"Drugs, Non-Prescription Breast cancer metastatic"
PREVENTS,Simvastatin,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medications,Simvastatin Breast cancer metastatic
PREVENTS,Chemotherapy-Oncologic Procedure,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Medications,Chemotherapy-Oncologic Procedure Breast cancer invasive NOS
PREVENTS,Vaccination,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Vaccines,Vaccination Breast cancer recurrent
PREVENTS,autologous tumor cell vaccine,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Vaccines,autologous tumor cell vaccine Breast cancer recurrent
PREVENTS,Estrogens,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,Estrogens Breast cancer invasive NOS
PREVENTS,Bariatric Surgery,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Bariatric Surgery Breast cancer recurrent
PREVENTS,"Diet, Western",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Lifestyle Factors,"Diet, Western Malignant neoplasm of breast"
PREVENTS,"Exercise, Aerobic",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Lifestyle Factors,"Exercise, Aerobic Malignant neoplasm of breast"
PREVENTS,aspirin,Secondary malignant neoplasm of breast,0.0,Female Breast Cancer,Medications,aspirin Secondary malignant neoplasm of breast
PREVENTS,Cytotoxic Chemotherapy,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medications,Cytotoxic Chemotherapy Triple Negative Breast Neoplasms
PREVENTS,Gynecologic Surgical Procedures,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Gynecologic Surgical Procedures Malignant neoplasm of breast
PREVENTS,Estrogen Therapy,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Estrogen Therapy Malignant neoplasm of breast
PREVENTS,Adjuvant Therapy,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Adjuvant Therapy Malignant neoplasm of breast
PREVENTS,Estrogen Receptor beta|EREG|ESR1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Estrogen Receptor beta|EREG|ESR1 Malignant neoplasm of breast
PREVENTS,"Chemotherapy, Adjuvant",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medications,"Chemotherapy, Adjuvant Malignant neoplasm of breast"
PREVENTS,Hormone replacement therapy,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Hormone replacement therapy Breast cancer recurrent
PREVENTS,Dietary control,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Lifestyle Factors,Dietary control Malignant neoplasm of breast
PREVENTS,Phytoestrogens,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Hormonal Treatments,Phytoestrogens Breast cancer recurrent
PREVENTS,"Carcinogens, Environmental",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Supplements,"Carcinogens, Environmental Malignant neoplasm of breast"
PREVENTS,"Carcinogens, Environmental",Sporadic Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Supplements,"Carcinogens, Environmental Sporadic Breast Carcinoma"
PREVENTS,Vitamin D3 Receptor,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Supplements,Vitamin D3 Receptor Malignant neoplasm of breast
