PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type
MEASURES,Laser Scanning Cytometry,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Primary Care Physicians,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Tomography, Emission-Computed, Single-Photon",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Flow Cytometry,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
MEASURES,Assay,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Author,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Immunophenotyping,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Beck depression inventory,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnostic tests,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Tumor Burden,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Administrators,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
MEASURES,Fluorescent in Situ Hybridization,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Differential Diagnosis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Incisional biopsy - action,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Fluorescent in Situ Hybridization,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Sentinel Lymph Node Mapping,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Serologic tests,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Chest CT,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Serum estradiol measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Immunodiagnosis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Needle biopsy procedure,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Cell marker,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Ultrasonography,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
MEASURES,Magnetic Resonance Imaging,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Diagnostic tests,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Tumor Burden,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Chest imaging,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,genetic analysis,Familial cancer of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Mucin-2 Staining Method,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Palpation,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer
DIAGNOSES,Serum selenium,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Immunophenotyping,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Enzyme-Linked Immunosorbent Assay,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,student,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Computed Tomographic Colonography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Endoscopy of nose,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Cell marker,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
DIAGNOSES,tomography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Nucleic acid assay,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Fine needle aspiration biopsy,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
DIAGNOSES,IMMUNOHISTOCHEMICAL,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Triple test,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Androgens measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Sentinel Lymph Node Biopsy,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer
DIAGNOSES,Stereo microscopy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Mammography,Carcinoma in situ of breast,0.0,Female Breast Cancer
DIAGNOSES,Cell hybridization,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Measurement of serum lipid level,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Mammography,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Molecular Diagnosis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Breast Cancer Surveillance Consortium,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,"Interview, Psychological",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,In Situ Hybridization,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Tomography, Emission-Computed",Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
MEASURES,Immunohistochemistry,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Air steward,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Diagnosis, Fluoroscopic",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Blood typing procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Minimum Inhibitory Concentration measurement,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Gene Expression Profiling,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Gene Expression Profiling,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,DNA stability,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,"Tomography, Emission-Computed",Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
MEASURES,Early Diagnosis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,clonality,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Polymerase Chain Reaction,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,breast cancer diagnosis,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Quantitative Microscopy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Nucleic acid assay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Microarray Analysis,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Screening Examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Body mass index procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,COMPUTED,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Medical practitioners NOS,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Computerized tomography, 3 dimensional reconstruction",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Medical Imaging,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Differential Diagnosis,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Caregiver,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Computed Tomographic Colonography,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Culture Techniques,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Digital Image Analysis,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Medical Imaging,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Positron-Emission Tomography,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,"Tomography, Emission-Computed",Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Puncture biopsy,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Dynamic Contrast-Enhanced Magnetic Resonance Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Gene Expression Profiling,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Pathology procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Fluorescent Antibody Technique,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,PET/CT scan,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,BRCA Mutation Analysis,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Scintimammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Contrast-enhanced Magnetic Resonance Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Digital Breast Tomosynthesis,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
MEASURES,one-step nucleic acid amplification,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Mammography,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,"Spectroscopy, Fourier Transform Infrared",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Pathologic Examination,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Psychometrics,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnosis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,College of American Pathologists,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Assay,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Quantitative PCR analysis,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,FDG-Positron Emission Tomography and Computed Tomography Scan,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
MEASURES,Western Blotting,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Sentinel Lymph Node Biopsy,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Liquid Biopsy,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Digital Breast Tomosynthesis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Computer Assisted Diagnosis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Lactate dehydrogenase measurement,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Diffusion weighted imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Gene Expression Profiling,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Screening procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,S-Phase Fraction,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Cell Count,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnosis,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Assay,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Single-Cell Analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Medical pathologist,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Laboratory Procedures,Recurrent Breast Carcinoma,0.0019980019980019,Recurrent Breast Cancer
DIAGNOSES,Cell Count,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Microwave Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Breast Cancer Surveillance Consortium,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Optical Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Assessment: Cognition,Breast cancer stage III,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Papillary carcinoma of the breast,0.0009990009990009,Female Breast Cancer
DIAGNOSES,Dynamic Contrast-Enhanced Magnetic Resonance Imaging,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Biomarker Analysis,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Breast Cancer Type 1 Susceptibility Protein Measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Immunohistochemistry,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Breast Cancer Type 1 Susceptibility Protein Measurement,Sporadic Breast Carcinoma,0.0009990009990009,Female Breast Cancer
DIAGNOSES,Ki67 Measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Sentinel Lymph Node Biopsy,Papillary carcinoma of the breast,0.0009990009990009,Female Breast Cancer
DIAGNOSES,Diagnosis,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,peripheral blood profile,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Contrast enhanced spectral mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,thermal imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Magnetic resonance imaging of breast,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Dermatologist,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Body mass index procedure,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Ultrasonography,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,FDG-Positron Emission Tomography,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,tomosynthesis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,FDG-Positron Emission Tomography and Computed Tomography Scan,Recurrent Breast Carcinoma,0.0019980019980019,Recurrent Breast Cancer
DIAGNOSES,Radioisotope scan of bone,Recurrent Breast Carcinoma,0.0019980019980019,Recurrent Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Color doppler ultrasound,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Microscopy,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Ultrasonography,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Laboratory Procedures,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnosis,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Methionine measurement,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Digital Mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,"Breast Cancer, Familial",0.0049950049950049,Female Breast Cancer
DIAGNOSES,Breast Cancer Type 1 Susceptibility Protein Measurement,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Multiparametric Magnetic Resonance Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Genetic screening method,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Diffusion weighted imaging,contralateral breast cancer,0.0,Female Breast Cancer
DIAGNOSES,Diffusion weighted imaging,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Lymphangiography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Digital Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Dynamic Contrast-Enhanced Magnetic Resonance Imaging,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Clinician,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Ultrasonography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Magnetic resonance imaging of breast,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Formalin-Fixed Paraffin-Embedded,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Parametric Image,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Contrast-Enhanced Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Laboratory Procedures,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,High-B-Value Diffusion-Weighted Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
