PREDICATION_ID,SENTENCE_ID,PMID,PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,SUBJECT_NOVELTY,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,OBJECT_NOVELTY,unk1,unk2,unk3
102766569,75699520,6739688,TREATS,C0011900,Diagnosis,hlca,0,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
103398519,77754764,10084516,TREATS,C0087111,Therapeutic procedure,topp,0,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
103432612,72849001,6293326,COEXISTS_WITH,C0206692,"Carcinoma, Lobular",neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
103809950,80128801,10573540,USES,C0005507,Biological Assay,lbpr,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
103871921,83283069,11098576,TREATS,C1511790,Detection,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
104139204,84764217,11348342,USES,C0008972,Clinical Research,resa,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
104287798,88431961,7651928,ASSOCIATED_WITH,C0014939,Estrogens,horm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
104287832,88431961,7651928,ASSOCIATED_WITH,C1366500|5241,PGR gene|PGR,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
104288092,88431964,7651928,ASSOCIATED_WITH,C0034840,"Receptors, Steroid",aapp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
104673961,90704130,8012998,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
104678807,86307105,7235096,AFFECTS,C0085105,Breast Self-Examination,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
104678844,86307105,7235096,AFFECTS,C0851027,Medical exam,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
104711470,91078583,8072875,USES,C0681814,research study,resa,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
105020712,79963464,10546520,TREATS,C1511790,Detection,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
105266396,93138239,16439860,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
105266428,93138239,16439860,PREVENTS,C0290883,anastrozole,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
105368049,92212361,8254958,PREDISPOSES,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
105624515,94055992,11510035,TREATS,C0013089,Doxorubicin,antb,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
105624626,94055993,11510035,TREATS,C0600558,Neoadjuvant Therapy,topp,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
105763558,81284885,10762018,PREVENTS,C0060197,Fenretinide,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
105800232,84608984,11321662,ASSOCIATED_WITH,C0079419|7157,TP53 gene|TP53,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
105800328,84608986,11321662,AFFECTS,C0079419|7157,TP53 gene|TP53,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
105800647,84608993,11321662,AFFECTS,C0079419|7157,TP53 gene|TP53,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
105875578,94060455,11510698,PART_OF,C0040300,Body tissue,tisu,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
106257631,82221450,10917545,PART_OF,C0040300,Body tissue,tisu,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
106271305,84424478,11291768,PART_OF,C0040300,Body tissue,tisu,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
106271629,84424483,11291768,PART_OF,C0040300,Body tissue,tisu,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
106471063,82044575,10887032,METHOD_OF,C0282515,Chemoprevention,topp,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
106720298,86123676,7186120,DIAGNOSES,C0043348,Xeromammography,diap,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
107647893,81509758,10799734,COEXISTS_WITH,C0920269,Microsatellite Instability,patf,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
107647988,81509759,10799734,COEXISTS_WITH,C0544886,Somatic mutation,comd,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
107867317,80387759,10616263,LOCATION_OF,C0021622,Institutes,orgt,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
107969035,79453344,10463480,LOCATION_OF,C0729594,Axillary lymph node group,bpoc,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
108004015,90583107,7992574,DIAGNOSES,C0043299,Diagnostic radiologic examination,diap,1,C1328544,Tubular breast cancer,neop,1,\N,\N,\N
108172841,93191606,16449185,DIAGNOSES,C0027646,Diagnostic Neoplasm Staging,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
108291593,80208315,10587038,PREVENTS,C0060197,Fenretinide,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
108370475,78888795,10373673,DIAGNOSES,C0037806,"Spectrophotometry, Atomic Absorption",lbpr,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
108736501,85790495,7102153,DIAGNOSES,C0024671,Mammography,diap,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
108764056,81153834,10740656,LOCATION_OF,C0729594,Axillary lymph node group,bpoc,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
108764093,81153834,10740656,AFFECTS,C0040399,"Tomography, Emission-Computed, Single-Photon",diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
109108087,80776494,10680075,USES,C0282460,"Clinical Trials, Phase II",resa,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
109233506,80225253,10589770,TREATS,C0012737,Dissection,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
109305450,80970469,10711239,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
109489166,82652422,10989982,USES,C0008972,Clinical Research,resa,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
110158907,79306552,10440204,TREATS,C0034618,Radiation therapy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
110349184,90046554,7907678,PRECEDES,C0006142,Malignant neoplasm of breast,neop,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
110383242,87967124,7579498,NEG_COEXISTS_WITH,C0677930,Primary Neoplasm,neop,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
110450536,84133196,11242406,USES,C0008972,Clinical Research,resa,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
110800353,91934087,8211236,COEXISTS_WITH,C0006826,Malignant Neoplasms,neop,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
111009955,93973898,11496174,TREATS,C0085076,Mammaplasty,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
111113752,89322390,7792276,PRECEDES,C0855061,Liposarcoma recurrent,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
111421333,94372678,11561752,ASSOCIATED_WITH,C0041361,Tumor Antigens,imft,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
111421793,94372688,11561752,ASSOCIATED_WITH,C0033684,Proteins,aapp,0,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
111535866,85283472,11434671,COEXISTS_WITH,C0346308,Pituitary macroadenoma,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
111748815,92708732,8334683,TREATS,C0039286,Tamoxifen,phsu,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
111902784,93809702,11467383,TREATS,C0013216,Pharmacotherapy,topp,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
111919097,88964826,7734543,METHOD_OF,C0860950,Digital mammography,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
112018353,82153270,10905514,ASSOCIATED_WITH,C0025545,Metallothionein,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
112195558,83254622,11093827,PRECEDES,C0006142,Malignant neoplasm of breast,neop,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
112213987,92343571,8276376,ASSOCIATED_WITH,C0020196,Hyaluronic Acid,bacs,1,C1328544,Tubular breast cancer,neop,1,\N,\N,\N
112214172,92343573,8276376,TREATS,C0020196,Hyaluronic Acid,phsu,1,C1328544,Tubular breast cancer,neop,1,\N,\N,\N
112214489,92343576,8276376,PART_OF,C0009780,Connective Tissue,tisu,1,C1328544,Tubular breast cancer,neop,1,\N,\N,\N
112280646,80841527,10690525,METHOD_OF,C0552933,Free prostate-specific antigen,lbpr,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
112281203,89717978,7856213,METHOD_OF,C0024485,Magnetic Resonance Imaging,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
112281580,80841535,10690525,METHOD_OF,C0552933,Free prostate-specific antigen,lbpr,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
112449767,82342059,10938191,TREATS,C0013216,Pharmacotherapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
112449797,82342059,10938191,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
112479894,90673864,8007703,PREVENTS,C0060197,Fenretinide,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
112630325,94194098,11533082,TREATS,C0034618,Radiation therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
113119748,80122554,10572559,AFFECTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113119821,80122554,10572559,AFFECTS,C0087111,Therapeutic procedure,topp,0,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113119845,80122554,10572559,TREATS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113229768,88216759,7617647,ASSOCIATED_WITH,C0079419|7157,TP53 gene|TP53,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
113348401,79379061,10451578,METHOD_OF,C0034927,Patient referral,hlca,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
113389765,88227829,7619612,DIAGNOSES,C0024671,Mammography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113389768,88227829,7619612,DIAGNOSES,C0041618,Ultrasonography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113389783,88227832,7619612,DIAGNOSES,C0024671,Mammography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113529611,97786946,12208898,AFFECTS,C0087111,Therapeutic procedure,topp,0,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113621100,104836228,14734494,DISRUPTS,C0290883,anastrozole,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113770103,98612217,12402060,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113770142,98612217,12402060,PREVENTS,C0290883,anastrozole,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
113780148,95468228,11789027,LOCATION_OF,C0729594,Axillary lymph node group,bpoc,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
113780221,95468228,11789027,DIAGNOSES,C0005558,Biopsy,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
113780246,95468228,11789027,DIAGNOSES,C0040399,"Tomography, Emission-Computed, Single-Photon",diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
114461507,102554036,13603120,PRECEDES,C0002453,Amenorrhea,dsyn,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
114762230,95119545,11730218,TREATS,C1510998,Axillary Lymph Node Dissection,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
115276680,95505219,11795346,METHOD_OF,C0032042,Placebos,topp,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
115282418,104147930,14609103,LOCATION_OF,C0016540,Forehead,blor,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
115378187,94947930,11701414,TREATS,C0034618,Radiation therapy,topp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
115378202,94947930,11701414,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
115391293,95336967,11766369,DIAGNOSES,C0936232,Puncture biopsy,diap,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
115452687,96395466,11956611,TREATS,C0917927,Breast-Conserving Surgery,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
115452771,96395468,11956611,TREATS,C0279025,Endocrine therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
115452801,96395468,11956611,TREATS,C0851312,Breast surgery,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
115452965,96395471,11956611,TREATS,C0917927,Breast-Conserving Surgery,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
115453073,96395472,11956611,TREATS,C0851312,Breast surgery,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
115518945,96737109,12020974,PREDISPOSES,C0003805,Aromatase,aapp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
115537452,97460614,12151349,NEG_AFFECTS,C0006142,Malignant neoplasm of breast,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
115778445,97660333,12187337,PRECEDES,C0191925,Augmentation mammoplasty,topp,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
115778464,97660333,12187337,METHOD_OF,C0024671,Mammography,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
115778481,97660333,12187337,METHOD_OF,C0041618,Ultrasonography,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
115850397,104348557,14644841,PRECEDES,C0282402,Hormone replacement therapy,topp,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
116259751,99052807,12477612,TREATS,C0009818,Consultation,hlca,1,C0559119,Family history of breast cancer,fndg,1,\N,\N,\N
116286838,101620128,12931545,LOCATION_OF,C0446516,Upper arm,blor,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
116406686,95378272,11773306,TREATS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
116406754,95378272,11773306,TREATS,C0087111,Therapeutic procedure,topp,0,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
116552631,104561877,14681955,TREATS,C1273869,Intervention regimes,hlca,0,C0559119,Family history of breast cancer,fndg,1,\N,\N,\N
116580465,96948701,12058961,ASSOCIATED_WITH,2064|4758|9148,ERBB2|NEU1|NEURL1,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
116888633,96613622,11999142,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
116888656,96613622,11999142,PREVENTS,C0878174,Arimidex,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
116971885,100359478,12705478,DIAGNOSES,C0337443,Sodium measurement,lbpr,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
116972020,100359481,12705478,ASSOCIATED_WITH,C1504824|6528,"SLC5A5 protein, human|SLC5A5",aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
117165623,99997460,12644818,LOCATION_OF,C0006141,Breast,bpoc,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
117212581,104589892,14687437,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
117212595,104589892,14687437,PREVENTS,C0290883,anastrozole,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
117231262,97338057,12127160,ASSOCIATED_WITH,C0006631,Cadherins,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
117235150,95409941,11779207,METHOD_OF,C0087111,Therapeutic procedure,topp,0,C0281189,breast cancer prevention,topp,1,\N,\N,\N
117235269,104590719,14687600,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
117235305,104590719,14687600,PREVENTS,C0732611,Selective Estrogen Receptor Modulators,phsu,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
117247454,96468789,11970752,TREATS,C0010583,Cyclophosphamide,phsu,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
117247467,96468789,11970752,TREATS,C0016360,Fluorouracil,phsu,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
117247487,96468789,11970752,TREATS,C0025677,Methotrexate,phsu,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
117331667,104406770,14654965,PART_OF,C0040300,Body tissue,tisu,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
117371006,97533871,12166854,METHOD_OF,C0596482,electrical measurement,lbpr,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
117388163,100560612,12740907,METHOD_OF,C0087111,Therapeutic procedure,topp,0,C0281189,breast cancer prevention,topp,1,\N,\N,\N
117714154,101132024,12840114,PREVENTS,C0040808,Treatment Protocols,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
117735811,101132770,12840216,USES,C0008972,Clinical Research,resa,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
117965864,104431896,14659331,COEXISTS_WITH,C1258104,Diffuse Scleroderma,dsyn,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
117966443,104431917,14659335,PRECEDES,C0006142,Malignant neoplasm of breast,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
117966542,104431919,14659335,NEG_COEXISTS_WITH,C0006142,Malignant neoplasm of breast,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
118214266,99850230,12618879,ASSOCIATED_WITH,C0034804,Estrogen Receptors,aapp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
118214304,99850231,12618879,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
118214356,99850231,12618879,PREVENTS,C0087111,Therapeutic procedure,topp,0,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
118482223,100418312,12715337,TREATS,C0039286,Tamoxifen,orch,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
118486034,98772905,12429630,PART_OF,C0019929,Hormone Receptor,gngm,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
118855324,95279041,11756227,PART_OF,C0040300,Body tissue,tisu,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
118873605,118955732,18474876,DIAGNOSES,C0024485,Magnetic Resonance Imaging,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
119103370,119321205,18544970,USES,C0220908,Screening procedure,hlca,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
119217802,108725080,15619641,ASSOCIATED_WITH,C0025545,Metallothionein,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
119221904,105908614,15075783,AFFECTS,C0028754,Obesity,dsyn,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
119496243,119513632,18578195,DIAGNOSES,C1441604,HIGH SENSITIVITY,lbpr,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
119678665,111438376,16115179,ASSOCIATED_WITH,C1366500|5241,PGR gene|PGR,gngm,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
119697492,117133368,18111800,TREATS,C0012203,Diethylstilbestrol,orch,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
119814063,106102603,15111764,COEXISTS_WITH,C0027651,Neoplasm,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
120259346,117732553,18258978,DIAGNOSES,C0032743,Positron-Emission Tomography,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
120747529,108934675,15656338,COEXISTS_WITH,C0018213,Graves' Disease,dsyn,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
120839673,114496734,17242785,PREVENTS,C0593802,Aromatase Inhibitors,phsu,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
121075266,117749743,18262117,TREATS,C1512814,"Radiotherapy, Intensity-Modulated",topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
121075302,117749743,18262117,AFFECTS,C0852216,Breast radiotherapies,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
121107227,120873662,18841334,PREVENTS,C0008377,Cholesterol,strd,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
121161598,106849704,15243412,DIAGNOSES,C0032743,Positron-Emission Tomography,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
121356283,115916366,17503434,METHOD_OF,C0086930,Risk Assessment,hlca,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
121401271,112545529,16858170,PREVENTS,C0593802,Aromatase Inhibitors,phsu,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
121565794,118119447,18326897,LOCATION_OF,C1550278,Medullary,bpoc,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
121565823,118119447,18326897,TREATS,C0013216,Pharmacotherapy,topp,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
121592754,111123350,16044948,ASSOCIATED_WITH,C0250870|5268,maspin|SERPINB5,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
121687804,120886385,18843555,TREATS,C1511562,Curative Surgery,topp,1,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
121771858,118655631,18421914,LOCATION_OF,C0005767,Blood,tisu,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
121996195,109507059,15756441,PART_OF,C0440744,Human tissue,tisu,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
122074400,109508560,15756685,ASSOCIATED_WITH,C0919524|472,ATM gene|ATM,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
122531079,110234614,15888345,USES,C0035168,research,resa,0,C0281189,breast cancer prevention,topp,1,\N,\N,\N
122531467,110234622,15888345,USES,C0008972,Clinical Research,resa,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
122562132,222590042,16927924,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
122668572,118852591,18457191,DIAGNOSES,C0005558,Biopsy,diap,1,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
122746611,110608860,15952973,LOCATION_OF,C0029939,Ovary,bpoc,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
122746694,110608860,15952973,PREDISPOSES,C0376571|672,BRCA1 gene|BRCA1,gngm,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
122782652,115945778,17508600,TREATS,C0034618,Radiation therapy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
122808139,107437254,15347433,DISRUPTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
122808174,107437254,15347433,DISRUPTS,C0290883,anastrozole,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
123170707,110247908,15890638,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
